vdc,ward,parcel_id,Landuse
सरमुजवा,7,1251,आवासीय क्षेत्र
सरमुजवा,7,1259,आवासीय क्षेत्र
सरमुजवा,7,1260,आवासीय क्षेत्र
सरमुजवा,7,1265,कृषि क्षेत्र
सरमुजवा,7,1266,कृषि क्षेत्र
सरमुजवा,7,1267,कृषि क्षेत्र
सरमुजवा,7,1268,कृषि क्षेत्र
सरमुजवा,7,1269,कृषि क्षेत्र
सरमुजवा,7,1270,कृषि क्षेत्र
सरमुजवा,7,1271,कृषि क्षेत्र
सरमुजवा,7,1272,आवासीय क्षेत्र
सरमुजवा,7,1273,आवासीय क्षेत्र
सरमुजवा,7,1274,आवासीय क्षेत्र
सरमुजवा,7,1276,आवासीय क्षेत्र
सरमुजवा,7,1277,आवासीय क्षेत्र
सरमुजवा,7,1280,आवासीय क्षेत्र
सरमुजवा,7,1281,आवासीय क्षेत्र
सरमुजवा,7,1282,आवासीय क्षेत्र
सरमुजवा,7,1283,आवासीय क्षेत्र
सरमुजवा,7,1284,कृषि क्षेत्र
सरमुजवा,7,1285,आवासीय क्षेत्र
सरमुजवा,7,1286,कृषि क्षेत्र
सरमुजवा,7,1287,कृषि क्षेत्र
सरमुजवा,7,1288,आवासीय क्षेत्र
सरमुजवा,7,1289,आवासीय क्षेत्र
सरमुजवा,7,1290,आवासीय क्षेत्र
सरमुजवा,7,1291,आवासीय क्षेत्र
सरमुजवा,7,1292,आवासीय क्षेत्र
सरमुजवा,7,1293,आवासीय क्षेत्र
सरमुजवा,7,1294,आवासीय क्षेत्र
सरमुजवा,7,1554,कृषि क्षेत्र
सरमुजवा,7,999996,आवासीय क्षेत्र
सरमुजवा,7 नहर,27,आवासीय क्षेत्र
सरमुजवा,7 नहर,46,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,50,आवासीय क्षेत्र
सरमुजवा,7 नहर,79,आवासीय क्षेत्र
सरमुजवा,7 नहर,89,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,99,कृषि क्षेत्र
सरमुजवा,7 नहर,437,आवासीय क्षेत्र
सरमुजवा,7 नहर,509,आवासीय क्षेत्र
सरमुजवा,7 नहर,510,आवासीय क्षेत्र
सरमुजवा,7 नहर,511,आवासीय क्षेत्र
सरमुजवा,7 नहर,512,आवासीय क्षेत्र
सरमुजवा,7 नहर,513,आवासीय क्षेत्र
सरमुजवा,7 नहर,514,कृषि क्षेत्र
सरमुजवा,7 नहर,515,आवासीय क्षेत्र
सरमुजवा,7 नहर,516,कृषि क्षेत्र
सरमुजवा,7 नहर,518,आवासीय क्षेत्र
सरमुजवा,7 नहर,519,आवासीय क्षेत्र
सरमुजवा,7 नहर,521,कृषि क्षेत्र
सरमुजवा,7 नहर,522,कृषि क्षेत्र
सरमुजवा,7 नहर,523,कृषि क्षेत्र
सरमुजवा,7 नहर,524,आवासीय क्षेत्र
सरमुजवा,7 नहर,525,आवासीय क्षेत्र
सरमुजवा,7 नहर,526,कृषि क्षेत्र
सरमुजवा,7 नहर,527,आवासीय क्षेत्र
सरमुजवा,7 नहर,528,आवासीय क्षेत्र
सरमुजवा,7 नहर,529,आवासीय क्षेत्र
सरमुजवा,7 नहर,530,कृषि क्षेत्र
सरमुजवा,7 नहर,532,कृषि क्षेत्र
सरमुजवा,7 नहर,533,आवासीय क्षेत्र
सरमुजवा,7 नहर,534,कृषि क्षेत्र
सरमुजवा,7 नहर,535,आवासीय क्षेत्र
सरमुजवा,7 नहर,536,कृषि क्षेत्र
सरमुजवा,7 नहर,537,कृषि क्षेत्र
सरमुजवा,7 नहर,538,आवासीय क्षेत्र
सरमुजवा,7 नहर,539,कृषि क्षेत्र
सरमुजवा,7 नहर,540,कृषि क्षेत्र
सरमुजवा,7 नहर,541,कृषि क्षेत्र
सरमुजवा,7 नहर,542,कृषि क्षेत्र
सरमुजवा,7 नहर,543,आवासीय क्षेत्र
सरमुजवा,7 नहर,544,कृषि क्षेत्र
सरमुजवा,7 नहर,545,कृषि क्षेत्र
सरमुजवा,7 नहर,603,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,794,आवासीय क्षेत्र
सरमुजवा,7 नहर,795,आवासीय क्षेत्र
सरमुजवा,7 नहर,931,आवासीय क्षेत्र
सरमुजवा,7 नहर,932,आवासीय क्षेत्र
सरमुजवा,7 नहर,999980,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999981,आवासीय क्षेत्र
सरमुजवा,7 नहर,999982,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999983,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999984,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999985,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999986,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999987,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999988,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999989,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999990,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999991,आवासीय क्षेत्र
सरमुजवा,7 नहर,999992,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999993,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999994,कृषि क्षेत्र
सरमुजवा,7 नहर,999995,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999996,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999997,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999998,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,7 नहर,999999,कृषि क्षेत्र
सरमुजवा,8 क,2,कृषि क्षेत्र
सरमुजवा,8 क,3,कृषि क्षेत्र
सरमुजवा,8 क,5,आवासीय क्षेत्र
सरमुजवा,8 क,6,कृषि क्षेत्र
सरमुजवा,8 क,7,कृषि क्षेत्र
सरमुजवा,8 क,10,कृषि क्षेत्र
सरमुजवा,8 क,11,कृषि क्षेत्र
सरमुजवा,8 क,12,कृषि क्षेत्र
सरमुजवा,8 क,13,आवासीय क्षेत्र
सरमुजवा,8 क,14,कृषि क्षेत्र
सरमुजवा,8 क,15,कृषि क्षेत्र
सरमुजवा,8 क,17,आवासीय क्षेत्र
सरमुजवा,8 क,20,आवासीय क्षेत्र
सरमुजवा,8 क,22,आवासीय क्षेत्र
सरमुजवा,8 क,23,आवासीय क्षेत्र
सरमुजवा,8 क,24,आवासीय क्षेत्र
सरमुजवा,8 क,25,आवासीय क्षेत्र
सरमुजवा,8 क,26,कृषि क्षेत्र
सरमुजवा,8 क,28,कृषि क्षेत्र
सरमुजवा,8 क,29,कृषि क्षेत्र
सरमुजवा,8 क,32,आवासीय क्षेत्र
सरमुजवा,8 क,33,आवासीय क्षेत्र
सरमुजवा,8 क,35,आवासीय क्षेत्र
सरमुजवा,8 क,38,कृषि क्षेत्र
सरमुजवा,8 क,39,कृषि क्षेत्र
सरमुजवा,8 क,40,कृषि क्षेत्र
सरमुजवा,8 क,42,कृषि क्षेत्र
सरमुजवा,8 क,44,कृषि क्षेत्र
सरमुजवा,8 क,45,कृषि क्षेत्र
सरमुजवा,8 क,49,कृषि क्षेत्र
सरमुजवा,8 क,50,कृषि क्षेत्र
सरमुजवा,8 क,53,कृषि क्षेत्र
सरमुजवा,8 क,54,कृषि क्षेत्र
सरमुजवा,8 क,55,कृषि क्षेत्र
सरमुजवा,8 क,60,आवासीय क्षेत्र
सरमुजवा,8 क,61,आवासीय क्षेत्र
सरमुजवा,8 क,63,कृषि क्षेत्र
सरमुजवा,8 क,64,कृषि क्षेत्र
सरमुजवा,8 क,65,कृषि क्षेत्र
सरमुजवा,8 क,66,कृषि क्षेत्र
सरमुजवा,8 क,67,कृषि क्षेत्र
सरमुजवा,8 क,68,कृषि क्षेत्र
सरमुजवा,8 क,69,कृषि क्षेत्र
सरमुजवा,8 क,70,आवासीय क्षेत्र
सरमुजवा,8 क,71,आवासीय क्षेत्र
सरमुजवा,8 क,72,आवासीय क्षेत्र
सरमुजवा,8 क,74,कृषि क्षेत्र
सरमुजवा,8 क,75,कृषि क्षेत्र
सरमुजवा,8 क,76,कृषि क्षेत्र
सरमुजवा,8 क,77,कृषि क्षेत्र
सरमुजवा,8 क,79,कृषि क्षेत्र
सरमुजवा,8 क,81,कृषि क्षेत्र
सरमुजवा,8 क,82,कृषि क्षेत्र
सरमुजवा,8 क,83,कृषि क्षेत्र
सरमुजवा,8 क,84,कृषि क्षेत्र
सरमुजवा,8 क,86,आवासीय क्षेत्र
सरमुजवा,8 क,87,आवासीय क्षेत्र
सरमुजवा,8 क,88,कृषि क्षेत्र
सरमुजवा,8 क,89,कृषि क्षेत्र
सरमुजवा,8 क,93,कृषि क्षेत्र
सरमुजवा,8 क,94,कृषि क्षेत्र
सरमुजवा,8 क,95,कृषि क्षेत्र
सरमुजवा,8 क,96,कृषि क्षेत्र
सरमुजवा,8 क,97,आवासीय क्षेत्र
सरमुजवा,8 क,98,आवासीय क्षेत्र
सरमुजवा,8 क,99,कृषि क्षेत्र
सरमुजवा,8 क,100,कृषि क्षेत्र
सरमुजवा,8 क,101,कृषि क्षेत्र
सरमुजवा,8 क,102,कृषि क्षेत्र
सरमुजवा,8 क,104,आवासीय क्षेत्र
सरमुजवा,8 क,105,आवासीय क्षेत्र
सरमुजवा,8 क,108,आवासीय क्षेत्र
सरमुजवा,8 क,110,आवासीय क्षेत्र
सरमुजवा,8 क,111,आवासीय क्षेत्र
सरमुजवा,8 क,112,आवासीय क्षेत्र
सरमुजवा,8 क,113,आवासीय क्षेत्र
सरमुजवा,8 क,114,आवासीय क्षेत्र
सरमुजवा,8 क,117,आवासीय क्षेत्र
सरमुजवा,8 क,119,कृषि क्षेत्र
सरमुजवा,8 क,120,आवासीय क्षेत्र
सरमुजवा,8 क,121,आवासीय क्षेत्र
सरमुजवा,8 क,122,आवासीय क्षेत्र
सरमुजवा,8 क,123,आवासीय क्षेत्र
सरमुजवा,8 क,124,आवासीय क्षेत्र
सरमुजवा,8 क,125,आवासीय क्षेत्र
सरमुजवा,8 क,128,कृषि क्षेत्र
सरमुजवा,8 क,129,कृषि क्षेत्र
सरमुजवा,8 क,130,कृषि क्षेत्र
सरमुजवा,8 क,131,कृषि क्षेत्र
सरमुजवा,8 क,132,आवासीय क्षेत्र
सरमुजवा,8 क,133,आवासीय क्षेत्र
सरमुजवा,8 क,134,आवासीय क्षेत्र
सरमुजवा,8 क,135,कृषि क्षेत्र
सरमुजवा,8 क,136,कृषि क्षेत्र
सरमुजवा,8 क,141,कृषि क्षेत्र
सरमुजवा,8 क,142,कृषि क्षेत्र
सरमुजवा,8 क,144,कृषि क्षेत्र
सरमुजवा,8 क,145,आवासीय क्षेत्र
सरमुजवा,8 क,146,कृषि क्षेत्र
सरमुजवा,8 क,147,कृषि क्षेत्र
सरमुजवा,8 क,149,आवासीय क्षेत्र
सरमुजवा,8 क,150,कृषि क्षेत्र
सरमुजवा,8 क,152,कृषि क्षेत्र
सरमुजवा,8 क,154,कृषि क्षेत्र
सरमुजवा,8 क,156,आवासीय क्षेत्र
सरमुजवा,8 क,157,आवासीय क्षेत्र
सरमुजवा,8 क,159,आवासीय क्षेत्र
सरमुजवा,8 क,160,आवासीय क्षेत्र
सरमुजवा,8 क,162,आवासीय क्षेत्र
सरमुजवा,8 क,163,कृषि क्षेत्र
सरमुजवा,8 क,164,कृषि क्षेत्र
सरमुजवा,8 क,166,आवासीय क्षेत्र
सरमुजवा,8 क,167,आवासीय क्षेत्र
सरमुजवा,8 क,168,कृषि क्षेत्र
सरमुजवा,8 क,170,कृषि क्षेत्र
सरमुजवा,8 क,171,कृषि क्षेत्र
सरमुजवा,8 क,173,कृषि क्षेत्र
सरमुजवा,8 क,174,कृषि क्षेत्र
सरमुजवा,8 क,176,कृषि क्षेत्र
सरमुजवा,8 क,178,कृषि क्षेत्र
सरमुजवा,8 क,179,कृषि क्षेत्र
सरमुजवा,8 क,180,कृषि क्षेत्र
सरमुजवा,8 क,182,कृषि क्षेत्र
सरमुजवा,8 क,183,कृषि क्षेत्र
सरमुजवा,8 क,185,कृषि क्षेत्र
सरमुजवा,8 क,187,कृषि क्षेत्र
सरमुजवा,8 क,189,कृषि क्षेत्र
सरमुजवा,8 क,190,कृषि क्षेत्र
सरमुजवा,8 क,191,कृषि क्षेत्र
सरमुजवा,8 क,196,कृषि क्षेत्र
सरमुजवा,8 क,197,कृषि क्षेत्र
सरमुजवा,8 क,198,कृषि क्षेत्र
सरमुजवा,8 क,203,कृषि क्षेत्र
सरमुजवा,8 क,204,कृषि क्षेत्र
सरमुजवा,8 क,205,कृषि क्षेत्र
सरमुजवा,8 क,207,कृषि क्षेत्र
सरमुजवा,8 क,209,कृषि क्षेत्र
सरमुजवा,8 क,211,कृषि क्षेत्र
सरमुजवा,8 क,213,कृषि क्षेत्र
सरमुजवा,8 क,215,कृषि क्षेत्र
सरमुजवा,8 क,216,कृषि क्षेत्र
सरमुजवा,8 क,217,कृषि क्षेत्र
सरमुजवा,8 क,218,कृषि क्षेत्र
सरमुजवा,8 क,219,कृषि क्षेत्र
सरमुजवा,8 क,220,कृषि क्षेत्र
सरमुजवा,8 क,221,कृषि क्षेत्र
सरमुजवा,8 क,222,कृषि क्षेत्र
सरमुजवा,8 क,223,कृषि क्षेत्र
सरमुजवा,8 क,224,आवासीय क्षेत्र
सरमुजवा,8 क,225,आवासीय क्षेत्र
सरमुजवा,8 क,226,आवासीय क्षेत्र
सरमुजवा,8 क,228,आवासीय क्षेत्र
सरमुजवा,8 क,233,कृषि क्षेत्र
सरमुजवा,8 क,235,कृषि क्षेत्र
सरमुजवा,8 क,236,कृषि क्षेत्र
सरमुजवा,8 क,237,कृषि क्षेत्र
सरमुजवा,8 क,238,कृषि क्षेत्र
सरमुजवा,8 क,239,कृषि क्षेत्र
सरमुजवा,8 क,241,आवासीय क्षेत्र
सरमुजवा,8 क,242,आवासीय क्षेत्र
सरमुजवा,8 क,243,कृषि क्षेत्र
सरमुजवा,8 क,244,कृषि क्षेत्र
सरमुजवा,8 क,245,कृषि क्षेत्र
सरमुजवा,8 क,247,कृषि क्षेत्र
सरमुजवा,8 क,251,कृषि क्षेत्र
सरमुजवा,8 क,252,कृषि क्षेत्र
सरमुजवा,8 क,253,कृषि क्षेत्र
सरमुजवा,8 क,254,कृषि क्षेत्र
सरमुजवा,8 क,255,कृषि क्षेत्र
सरमुजवा,8 क,256,कृषि क्षेत्र
सरमुजवा,8 क,257,कृषि क्षेत्र
सरमुजवा,8 क,258,कृषि क्षेत्र
सरमुजवा,8 क,259,कृषि क्षेत्र
सरमुजवा,8 क,261,कृषि क्षेत्र
सरमुजवा,8 क,263,कृषि क्षेत्र
सरमुजवा,8 क,264,कृषि क्षेत्र
सरमुजवा,8 क,265,कृषि क्षेत्र
सरमुजवा,8 क,266,कृषि क्षेत्र
सरमुजवा,8 क,270,कृषि क्षेत्र
सरमुजवा,8 क,271,कृषि क्षेत्र
सरमुजवा,8 क,275,आवासीय क्षेत्र
सरमुजवा,8 क,276,आवासीय क्षेत्र
सरमुजवा,8 क,279,आवासीय क्षेत्र
सरमुजवा,8 क,281,आवासीय क्षेत्र
सरमुजवा,8 क,282,आवासीय क्षेत्र
सरमुजवा,8 क,286,कृषि क्षेत्र
सरमुजवा,8 क,287,आवासीय क्षेत्र
सरमुजवा,8 क,288,आवासीय क्षेत्र
सरमुजवा,8 क,290,कृषि क्षेत्र
सरमुजवा,8 क,291,कृषि क्षेत्र
सरमुजवा,8 क,292,कृषि क्षेत्र
सरमुजवा,8 क,293,कृषि क्षेत्र
सरमुजवा,8 क,295,कृषि क्षेत्र
सरमुजवा,8 क,297,कृषि क्षेत्र
सरमुजवा,8 क,298,कृषि क्षेत्र
सरमुजवा,8 क,300,आवासीय क्षेत्र
सरमुजवा,8 क,305,कृषि क्षेत्र
सरमुजवा,8 क,308,कृषि क्षेत्र
सरमुजवा,8 क,309,कृषि क्षेत्र
सरमुजवा,8 क,310,कृषि क्षेत्र
सरमुजवा,8 क,311,आवासीय क्षेत्र
सरमुजवा,8 क,314,आवासीय क्षेत्र
सरमुजवा,8 क,319,कृषि क्षेत्र
सरमुजवा,8 क,320,कृषि क्षेत्र
सरमुजवा,8 क,321,आवासीय क्षेत्र
सरमुजवा,8 क,322,आवासीय क्षेत्र
सरमुजवा,8 क,323,कृषि क्षेत्र
सरमुजवा,8 क,324,कृषि क्षेत्र
सरमुजवा,8 क,325,कृषि क्षेत्र
सरमुजवा,8 क,326,कृषि क्षेत्र
सरमुजवा,8 क,327,आवासीय क्षेत्र
सरमुजवा,8 क,328,कृषि क्षेत्र
सरमुजवा,8 क,329,कृषि क्षेत्र
सरमुजवा,8 क,331,आवासीय क्षेत्र
सरमुजवा,8 क,332,आवासीय क्षेत्र
सरमुजवा,8 क,333,आवासीय क्षेत्र
सरमुजवा,8 क,334,आवासीय क्षेत्र
सरमुजवा,8 क,335,आवासीय क्षेत्र
सरमुजवा,8 क,337,आवासीय क्षेत्र
सरमुजवा,8 क,342,आवासीय क्षेत्र
सरमुजवा,8 क,343,आवासीय क्षेत्र
सरमुजवा,8 क,344,आवासीय क्षेत्र
सरमुजवा,8 क,348,आवासीय क्षेत्र
सरमुजवा,8 क,349,आवासीय क्षेत्र
सरमुजवा,8 क,350,आवासीय क्षेत्र
सरमुजवा,8 क,351,आवासीय क्षेत्र
सरमुजवा,8 क,352,आवासीय क्षेत्र
सरमुजवा,8 क,354,आवासीय क्षेत्र
सरमुजवा,8 क,355,आवासीय क्षेत्र
सरमुजवा,8 क,358,आवासीय क्षेत्र
सरमुजवा,8 क,359,आवासीय क्षेत्र
सरमुजवा,8 क,360,आवासीय क्षेत्र
सरमुजवा,8 क,361,आवासीय क्षेत्र
सरमुजवा,8 क,362,आवासीय क्षेत्र
सरमुजवा,8 क,363,आवासीय क्षेत्र
सरमुजवा,8 क,364,आवासीय क्षेत्र
सरमुजवा,8 क,367,आवासीय क्षेत्र
सरमुजवा,8 क,368,आवासीय क्षेत्र
सरमुजवा,8 क,369,आवासीय क्षेत्र
सरमुजवा,8 क,371,आवासीय क्षेत्र
सरमुजवा,8 क,373,आवासीय क्षेत्र
सरमुजवा,8 क,374,आवासीय क्षेत्र
सरमुजवा,8 क,375,आवासीय क्षेत्र
सरमुजवा,8 क,376,आवासीय क्षेत्र
सरमुजवा,8 क,377,आवासीय क्षेत्र
सरमुजवा,8 क,381,आवासीय क्षेत्र
सरमुजवा,8 क,383,आवासीय क्षेत्र
सरमुजवा,8 क,386,आवासीय क्षेत्र
सरमुजवा,8 क,388,आवासीय क्षेत्र
सरमुजवा,8 क,391,आवासीय क्षेत्र
सरमुजवा,8 क,392,आवासीय क्षेत्र
सरमुजवा,8 क,393,आवासीय क्षेत्र
सरमुजवा,8 क,394,आवासीय क्षेत्र
सरमुजवा,8 क,395,आवासीय क्षेत्र
सरमुजवा,8 क,396,आवासीय क्षेत्र
सरमुजवा,8 क,397,आवासीय क्षेत्र
सरमुजवा,8 क,398,आवासीय क्षेत्र
सरमुजवा,8 क,399,आवासीय क्षेत्र
सरमुजवा,8 क,400,आवासीय क्षेत्र
सरमुजवा,8 क,401,कृषि क्षेत्र
सरमुजवा,8 क,402,आवासीय क्षेत्र
सरमुजवा,8 क,403,आवासीय क्षेत्र
सरमुजवा,8 क,404,आवासीय क्षेत्र
सरमुजवा,8 क,405,आवासीय क्षेत्र
सरमुजवा,8 क,409,आवासीय क्षेत्र
सरमुजवा,8 क,415,आवासीय क्षेत्र
सरमुजवा,8 क,417,कृषि क्षेत्र
सरमुजवा,8 क,419,कृषि क्षेत्र
सरमुजवा,8 क,424,कृषि क्षेत्र
सरमुजवा,8 क,425,कृषि क्षेत्र
सरमुजवा,8 क,427,कृषि क्षेत्र
सरमुजवा,8 क,428,कृषि क्षेत्र
सरमुजवा,8 क,429,कृषि क्षेत्र
सरमुजवा,8 क,430,कृषि क्षेत्र
सरमुजवा,8 क,431,कृषि क्षेत्र
सरमुजवा,8 क,432,कृषि क्षेत्र
सरमुजवा,8 क,433,कृषि क्षेत्र
सरमुजवा,8 क,434,कृषि क्षेत्र
सरमुजवा,8 क,435,कृषि क्षेत्र
सरमुजवा,8 क,436,कृषि क्षेत्र
सरमुजवा,8 क,438,कृषि क्षेत्र
सरमुजवा,8 क,440,कृषि क्षेत्र
सरमुजवा,8 क,443,कृषि क्षेत्र
सरमुजवा,8 क,446,कृषि क्षेत्र
सरमुजवा,8 क,449,कृषि क्षेत्र
सरमुजवा,8 क,452,कृषि क्षेत्र
सरमुजवा,8 क,453,कृषि क्षेत्र
सरमुजवा,8 क,455,कृषि क्षेत्र
सरमुजवा,8 क,456,कृषि क्षेत्र
सरमुजवा,8 क,461,कृषि क्षेत्र
सरमुजवा,8 क,464,कृषि क्षेत्र
सरमुजवा,8 क,465,आवासीय क्षेत्र
सरमुजवा,8 क,466,आवासीय क्षेत्र
सरमुजवा,8 क,468,आवासीय क्षेत्र
सरमुजवा,8 क,469,आवासीय क्षेत्र
सरमुजवा,8 क,470,आवासीय क्षेत्र
सरमुजवा,8 क,471,आवासीय क्षेत्र
सरमुजवा,8 क,472,आवासीय क्षेत्र
सरमुजवा,8 क,475,कृषि क्षेत्र
सरमुजवा,8 क,476,कृषि क्षेत्र
सरमुजवा,8 क,480,आवासीय क्षेत्र
सरमुजवा,8 क,481,कृषि क्षेत्र
सरमुजवा,8 क,483,आवासीय क्षेत्र
सरमुजवा,8 क,484,आवासीय क्षेत्र
सरमुजवा,8 क,485,आवासीय क्षेत्र
सरमुजवा,8 क,487,आवासीय क्षेत्र
सरमुजवा,8 क,489,कृषि क्षेत्र
सरमुजवा,8 क,492,कृषि क्षेत्र
सरमुजवा,8 क,496,आवासीय क्षेत्र
सरमुजवा,8 क,497,आवासीय क्षेत्र
सरमुजवा,8 क,499,आवासीय क्षेत्र
सरमुजवा,8 क,503,आवासीय क्षेत्र
सरमुजवा,8 क,505,कृषि क्षेत्र
सरमुजवा,8 क,507,आवासीय क्षेत्र
सरमुजवा,8 क,508,आवासीय क्षेत्र
सरमुजवा,8 क,509,आवासीय क्षेत्र
सरमुजवा,8 क,510,आवासीय क्षेत्र
सरमुजवा,8 क,511,आवासीय क्षेत्र
सरमुजवा,8 क,512,आवासीय क्षेत्र
सरमुजवा,8 क,513,आवासीय क्षेत्र
सरमुजवा,8 क,514,आवासीय क्षेत्र
सरमुजवा,8 क,516,आवासीय क्षेत्र
सरमुजवा,8 क,521,आवासीय क्षेत्र
सरमुजवा,8 क,529,कृषि क्षेत्र
सरमुजवा,8 क,530,कृषि क्षेत्र
सरमुजवा,8 क,534,कृषि क्षेत्र
सरमुजवा,8 क,535,कृषि क्षेत्र
सरमुजवा,8 क,536,कृषि क्षेत्र
सरमुजवा,8 क,539,कृषि क्षेत्र
सरमुजवा,8 क,540,कृषि क्षेत्र
सरमुजवा,8 क,541,कृषि क्षेत्र
सरमुजवा,8 क,542,कृषि क्षेत्र
सरमुजवा,8 क,547,कृषि क्षेत्र
सरमुजवा,8 क,549,कृषि क्षेत्र
सरमुजवा,8 क,550,कृषि क्षेत्र
सरमुजवा,8 क,553,कृषि क्षेत्र
सरमुजवा,8 क,554,कृषि क्षेत्र
सरमुजवा,8 क,555,कृषि क्षेत्र
सरमुजवा,8 क,556,कृषि क्षेत्र
सरमुजवा,8 क,559,कृषि क्षेत्र
सरमुजवा,8 क,560,कृषि क्षेत्र
सरमुजवा,8 क,563,कृषि क्षेत्र
सरमुजवा,8 क,564,कृषि क्षेत्र
सरमुजवा,8 क,565,कृषि क्षेत्र
सरमुजवा,8 क,575,कृषि क्षेत्र
सरमुजवा,8 क,576,कृषि क्षेत्र
सरमुजवा,8 क,582,कृषि क्षेत्र
सरमुजवा,8 क,584,कृषि क्षेत्र
सरमुजवा,8 क,588,कृषि क्षेत्र
सरमुजवा,8 क,589,कृषि क्षेत्र
सरमुजवा,8 क,591,कृषि क्षेत्र
सरमुजवा,8 क,592,कृषि क्षेत्र
सरमुजवा,8 क,595,कृषि क्षेत्र
सरमुजवा,8 क,596,कृषि क्षेत्र
सरमुजवा,8 क,597,कृषि क्षेत्र
सरमुजवा,8 क,600,कृषि क्षेत्र
सरमुजवा,8 क,605,कृषि क्षेत्र
सरमुजवा,8 क,607,कृषि क्षेत्र
सरमुजवा,8 क,609,कृषि क्षेत्र
सरमुजवा,8 क,610,आवासीय क्षेत्र
सरमुजवा,8 क,612,आवासीय क्षेत्र
सरमुजवा,8 क,613,व्यावसायिक क्षेत्र
सरमुजवा,8 क,616,कृषि क्षेत्र
सरमुजवा,8 क,619,कृषि क्षेत्र
सरमुजवा,8 क,621,आवासीय क्षेत्र
सरमुजवा,8 क,624,आवासीय क्षेत्र
सरमुजवा,8 क,625,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,626,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,627,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,628,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,629,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,630,सार्वजनिक उपयोगको क्षेत्र
सरमुजवा,8 क,631,कृषि क्षेत्र
सरमुजवा,8 क,633,कृषि क्षेत्र
सरमुजवा,8 क,638,कृषि क्षेत्र
सरमुजवा,8 क,640,आवासीय क्षेत्र
सरमुजवा,8 क,641,कृषि क्षेत्र
सरमुजवा,8 क,642,कृषि क्षेत्र
सरमुजवा,8 क,645,आवासीय क्षेत्र
सरमुजवा,8 क,648,कृषि क्षेत्र
सरमुजवा,8 क,651,कृषि क्षेत्र
सरमुजवा,8 क,658,कृषि क्षेत्र
सरमुजवा,8 क,660,आवासीय क्षेत्र
सरमुजवा,8 क,663,कृषि क्षेत्र
सरमुजवा,8 क,664,कृषि क्षेत्र
सरमुजवा,8 क,666,कृषि क्षेत्र
सरमुजवा,8 क,668,आवासीय क्षेत्र
सरमुजवा,8 क,669,कृषि क्षेत्र
सरमुजवा,8 क,670,कृषि क्षेत्र
सरमुजवा,8 क,671,कृषि क्षेत्र
सरमुजवा,8 क,672,आवासीय क्षेत्र
सरमुजवा,8 क,673,आवासीय क्षेत्र
सरमुजवा,8 क,674,आवासीय क्षेत्र
सरमुजवा,8 क,675,आवासीय क्षेत्र
सरमुजवा,8 क,677,कृषि क्षेत्र
सरमुजवा,8 क,678,कृषि क्षेत्र
सरमुजवा,8 क,679,कृषि क्षेत्र
सरमुजवा,8 क,680,कृषि क्षेत्र
सरमुजवा,8 क,683,कृषि क्षेत्र
सरमुजवा,8 क,684,कृषि क्षेत्र
सरमुजवा,8 क,686,कृषि क्षेत्र
सरमुजवा,8 क,688,कृषि क्षेत्र
सरमुजवा,8 क,689,कृषि क्षेत्र
सरमुजवा,8 क,690,आवासीय क्षेत्र
सरमुजवा,8 क,691,आवासीय क्षेत्र
सरमुजवा,8 क,694,आवासीय क्षेत्र
सरमुजवा,8 क,695,आवासीय क्षेत्र
सरमुजवा,8 क,696,कृषि क्षेत्र
सरमुजवा,8 क,697,कृषि क्षेत्र
सरमुजवा,8 क,698,कृषि क्षेत्र
सरमुजवा,8 क,699,कृषि क्षेत्र
सरमुजवा,8 क,702,कृषि क्षेत्र
सरमुजवा,8 क,703,कृषि क्षेत्र
सरमुजवा,8 क,704,आवासीय क्षेत्र
सरमुजवा,8 क,705,आवासीय क्षेत्र
सरमुजवा,8 क,708,आवासीय क्षेत्र
सरमुजवा,8 क,715,कृषि क्षेत्र
